id_commande,date,id_client,produit,categorie,quantite,prix_unitaire,remise,montant,region,canal,moyen_paiement
102144,2025-02-13,CLI0023,Enceinte SoundBox,Electronique,1,89,0.0,89.0,,Mobile,Virement
102145,2025-12-17,CLI0145,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Mobile,Virement
102146,2025-05-12,CLI0085,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Bretagne,Mobile,PayPal
102150,2025-03-07,CLI0097,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Ile-de-France,Web,
102151,2025-12-06,CLI0134,T-shirt coton bio,Mode,2,25,0.0,50.0,Bretagne,Mobile,Cheque cadeau
102152,2025-10-21,CLI0254,Casque Bluetooth Pro,Electronique,1,129,0.1,116.1,Nouvelle-Aquitaine,Mobile,Cheque cadeau
102157,2025-04-23,CLI0146,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Web,Virement
102160,2025-05-29,CLI0003,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,PACA,Magasin,PayPal
102161,2025-05-31,CLI0040,Baskets running AirLite,Mode,1,89,0.0,89.0,PACA,Mobile,Carte
102163,2025-12-11,CLI0349,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Nouvelle-Aquitaine,Mobile,Carte
102165,2025-03-02,CLI0042,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,PACA,Magasin,Cheque cadeau
102166,2025-06-30,CLI0138,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Web,Cheque cadeau
102167,2025-08-25,CLI0375,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Web,Virement
102168,2025-02-28,CLI0029,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Magasin,Cheque cadeau
102169,2025-07-07,CLI0131,T-shirt coton bio,Mode,1,25,0.1,22.5,Auvergne-Rhone-Alpes,Mobile,Carte
102170,2025-04-18,CLI0107,T-shirt coton bio,Mode,1,25,0.0,25.0,Nouvelle-Aquitaine,Mobile,Virement
102173,2025-04-13,CLI0153,Creme hydratante,Beaute,3,22,0.0,66.0,PACA,Mobile,Virement
102176,2025-01-31,CLI0050,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Web,Cheque cadeau
102177,2025-10-05,CLI0199,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Magasin,Cheque cadeau
102180,2025-07-10,CLI0223,Livre - Data Science,Culture,1,35,0.1,31.5,Ile-de-France,Web,Virement
102182,2025-07-28,CLI0352,Enceinte SoundBox,Electronique,1,89,0.1,80.1,Nouvelle-Aquitaine,Magasin,Carte
102183,2025-07-27,CLI0224,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Mobile,Virement
102184,2025-01-17,CLI0066,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Web,Cheque cadeau
102185,2025-06-15,CLI0025,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Magasin,Carte
102186,2025-09-19,CLI0212,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Nouvelle-Aquitaine,Magasin,Virement
102187,2025-03-13,CLI0300,Ordinateur portable UltraBook,Electronique,2,1099,0.0,21980.0,PACA,Magasin,Carte
102188,2025-10-10,CLI0339,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
102189,2025-06-12,CLI0214,Cafetiere expresso,Maison,1,149,0.0,149.0,Occitanie,Magasin,Cheque cadeau
102192,2025-08-05,CLI0096,Jean slim,Mode,1,59,0.1,53.1,Auvergne-Rhone-Alpes,Web,Virement
102194,2025-07-17,CLI0274,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Ile-de-France,Mobile,Carte
102195,2025-09-30,CLI0336,Creme hydratante,Beaute,2,22,0.0,44.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
102200,2025-12-03,CLI0316,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Bretagne,Magasin,Cheque cadeau
102202,2025-05-02,CLI0070,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Auvergne-Rhone-Alpes,Web,Carte
102203,2025-11-13,CLI0097,Smartphone Galaxy S,Electronique,1,799,0.1,719.1,Auvergne-Rhone-Alpes,Mobile,PayPal
102205,2025-03-06,CLI0321,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Mobile,Cheque cadeau
102207,2025-05-08,CLI0086,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Magasin,Cheque cadeau
102209,2025-11-20,CLI0231,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
102210,2025-07-09,CLI0005,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Bretagne,Magasin,Cheque cadeau
102211,2025-12-18,CLI0254,Cafetiere expresso,Maison,2,149,0.0,298.0,Ile-de-France,Mobile,Cheque cadeau
102217,2025-06-08,CLI0032,Parfum Eau Fraiche,Beaute,3,55,0.0,1650.0,Ile-de-France,Mobile,Virement
102218,2025-09-21,CLI0138,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Web,Cheque cadeau
102221,2025-11-09,CLI0224,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Auvergne-Rhone-Alpes,Mobile,PayPal
102222,2025-08-18,CLI0225,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Web,Virement
102228,2025-05-31,CLI0214,Set de couteaux ChefPro,Maison,2,69,0.0,138.0,PACA,Mobile,PayPal
102230,2025-04-18,CLI0384,Ordinateur portable UltraBook,Electronique,1,1099,0.1,989.1,Bretagne,Mobile,PayPal
102231,2025-10-15,CLI0081,Creme hydratante,Beaute,1,22,0.0,22.0,Ile-de-France,Mobile,Cheque cadeau
102232,2025-04-06,CLI0108,Casque Bluetooth Pro,Electronique,1,129,0.1,116.1,Ile-de-France,Mobile,Virement
102233,2025-01-06,CLI0082,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Magasin,Carte
102237,2025-10-26,CLI0133,Aspirateur robot CleanBot,Maison,3,299,0.2,717.6,PACA,Mobile,Carte
102238,2025-12-03,CLI0286,Veste impermeable,Mode,1,79,0.0,79.0,Auvergne-Rhone-Alpes,Magasin,Carte
102242,2025-07-12,CLI0387,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,Carte
102244,2025-09-08,CLI0054,T-shirt coton bio,Mode,2,25,0.2,40.0,Bretagne,Web,PayPal
102246,2025-03-28,CLI0150,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Magasin,Cheque cadeau
102248,2025-08-21,CLI0332,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Occitanie,Web,Carte
102250,2025-06-24,CLI0213,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Auvergne-Rhone-Alpes,Mobile,Virement
102251,2025-08-03,CLI0088,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Mobile,Cheque cadeau
102252,2025-08-25,CLI0341,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
102254,2025-07-25,CLI0220,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Mobile,Virement
102256,2025-05-07,CLI0395,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Magasin,Carte
102257,2025-04-26,CLI0162,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Web,Cheque cadeau
102258,2025-01-11,CLI0389,Casque Bluetooth Pro,Electronique,2,129,0.1,232.2,Bretagne,Magasin,PayPal
102260,2025-03-05,CLI0324,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Mobile,Cheque cadeau
102262,2025-11-27,CLI0156,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Occitanie,Web,Virement
102264,2025-12-12,CLI0076,Lampe LED design,Maison,2,39,0.0,78.0,Nouvelle-Aquitaine,Magasin,PayPal
102270,2025-11-29,CLI0208,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Web,Carte
102271,2025-11-11,CLI0200,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Hauts-de-France,Magasin,Virement
102272,2025-03-13,CLI0262,Cafetiere expresso,Maison,2,149,0.0,298.0,Hauts-de-France,Mobile,PayPal
102273,2025-03-04,CLI0277,Veste impermeable,Mode,1,79,0.0,79.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
102275,2025-02-12,CLI0031,Set de couteaux ChefPro,Maison,2,69,0.0,138.0,Occitanie,Magasin,Virement
102276,2025-10-19,CLI0388,Montre connectee FitWatch,Electronique,2,199,0.1,358.2,Nouvelle-Aquitaine,Mobile,Carte
102277,2025-07-27,CLI0121,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Mobile,Virement
102282,2025-09-27,CLI0127,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Occitanie,Magasin,PayPal
102284,2025-10-20,CLI0051,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Mobile,Cheque cadeau
102285,2025-10-02,CLI0032,Livre - Data Science,Culture,1,35,0.0,35.0,Auvergne-Rhone-Alpes,Mobile,PayPal
102286,2025-06-14,CLI0190,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
102288,2025-10-08,CLI0326,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
102290,2025-09-29,CLI0084,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Hauts-de-France,Web,Cheque cadeau
102292,2025-02-14,CLI0361,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,PACA,Magasin,Carte
102293,2025-11-14,CLI0234,Creme hydratante,Beaute,3,22,0.0,66.0,Ile-de-France,Magasin,PayPal
102295,2025-11-25,CLI0061,Livre - Data Science,Culture,1,35,0.0,35.0,Ile-de-France,Web,Virement
102297,2025-04-26,CLI0079,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Mobile,Virement
102298,2025-01-09,CLI0249,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Web,PayPal
102300,2025-12-09,CLI0157,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
102301,2025-11-20,CLI0281,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Web,Cheque cadeau
102302,2025-10-25,CLI0159,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Occitanie,Mobile,Cheque cadeau
102305,2025-06-08,CLI0071,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Bretagne,Mobile,Cheque cadeau
102307,2025-12-05,CLI0373,Aspirateur robot CleanBot,Maison,3,299,0.0,897.0,Ile-de-France,Magasin,Cheque cadeau
102308,2025-07-06,CLI0203,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Web,Cheque cadeau
102309,2025-11-12,CLI0331,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Web,Carte
102314,2025-03-29,CLI0287,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Auvergne-Rhone-Alpes,Magasin,Carte
102316,2025-11-23,CLI0385,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Web,Carte
102318,2025-07-28,CLI0010,Veste impermeable,Mode,2,79,0.2,126.4,PACA,Web,PayPal
102319,2025-11-17,CLI0297,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Magasin,Virement
102320,2025-07-18,CLI0024,Creme hydratante,Beaute,1,22,0.1,19.8,PACA,Web,Virement
102321,2025-04-18,CLI0213,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Magasin,Virement
102322,2025-11-02,CLI0047,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,PayPal
102323,2025-01-12,CLI0094,Veste impermeable,Mode,1,79,0.1,71.1,PACA,Web,PayPal
102324,2025-07-01,CLI0209,T-shirt coton bio,Mode,1,25,0.0,25.0,Ile-de-France,Magasin,Virement
102325,2025-11-12,CLI0366,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Mobile,Carte
102326,2025-10-11,CLI0212,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Occitanie,Mobile,Carte
102327,2025-10-25,CLI0123,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
102328,2025-12-27,CLI0138,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Mobile,Cheque cadeau
102329,2025-09-03,CLI0015,Livre - Data Science,Culture,1,35,0.0,35.0,Bretagne,Web,Carte
102330,2025-08-30,CLI0301,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Magasin,PayPal
102331,2025-06-11,CLI0209,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Magasin,PayPal
102333,2025-03-14,CLI0277,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Web,Cheque cadeau
102334,2025-12-18,CLI0285,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Ile-de-France,Web,Cheque cadeau
102338,2025-11-17,CLI0031,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Magasin,Virement
102340,2025-02-26,CLI0180,Jean slim,Mode,3,59,0.0,177.0,Hauts-de-France,Magasin,Virement
102341,2025-01-12,CLI0379,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Web,Cheque cadeau
102345,2025-11-30,CLI0108,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,PACA,Mobile,Virement
102348,2025-11-10,CLI0140,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Mobile,Virement
102349,2025-02-05,CLI0307,Aspirateur robot CleanBot,Maison,3,299,0.0,897.0,Ile-de-France,Magasin,PayPal
102351,2025-12-02,CLI0244,Smartphone Galaxy S,Electronique,3,799,0.0,2397.0,Ile-de-France,Magasin,PayPal
102352,2025-04-06,CLI0357,Creme hydratante,Beaute,1,22,0.0,22.0,PACA,Mobile,Carte
102357,2025-12-31,CLI0228,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Mobile,Virement
102358,2025-05-29,CLI0394,Smartphone Galaxy S,Electronique,-1,799,0.0,799.0,Ile-de-France,Mobile,Virement
102360,2025-07-17,CLI0114,Smartphone Galaxy S,Electronique,1,799,0.1,719.1,PACA,Mobile,Virement
102361,2025-03-28,CLI0315,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,PayPal
102362,2025-10-15,CLI0253,Set de couteaux ChefPro,Maison,2,69,0.1,124.2,Ile-de-France,Mobile,Cheque cadeau
102365,2025-04-08,CLI0101,Lampe LED design,Maison,1,39,0.1,35.1,Ile-de-France,Mobile,Cheque cadeau
102366,2025-12-09,CLI0100,T-shirt coton bio,Mode,1,25,0.0,25.0,Ile-de-France,Magasin,PayPal
102367,2025-12-01,CLI0066,Veste impermeable,Mode,2,79,0.0,158.0,Hauts-de-France,Web,Virement
102368,2025-12-21,CLI0348,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Magasin,Virement
102371,2025-09-08,CLI0219,Casque Bluetooth Pro,Electronique,2,129,0.1,232.2,PACA,Mobile,Cheque cadeau
102373,2025-11-22,CLI0063,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Nouvelle-Aquitaine,Mobile,Virement
102378,2025-09-04,CLI0162,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Nouvelle-Aquitaine,Web,Virement
102379,2025-04-06,CLI0293,Smartphone Galaxy S,Electronique,1,799,0.2,639.2,Bretagne,Web,Cheque cadeau
102380,2025-12-10,CLI0128,Jean slim,Mode,1,59,0.0,59.0,Auvergne-Rhone-Alpes,Mobile,Virement
102381,2025-01-16,CLI0321,Montre connectee FitWatch,Electronique,3,199,0.0,597.0,Ile-de-France,Mobile,Cheque cadeau
102385,2025-05-09,CLI0129,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Mobile,PayPal
102389,2025-04-22,CLI0122,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Magasin,Cheque cadeau
102391,2025-07-16,CLI0297,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Web,Carte
102392,2025-04-19,CLI0356,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Web,Carte
102394,2025-10-02,CLI0155,Livre - Data Science,Culture,1,35,0.0,35.0,Ile-de-France,Web,Carte
102396,2025-07-07,CLI0196,Lampe LED design,Maison,2,39,0.0,78.0,Ile-de-France,Magasin,Cheque cadeau
102397,2025-04-21,CLI0307,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
102401,2025-12-12,CLI0346,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Nouvelle-Aquitaine,Magasin,Virement
102402,2025-10-26,CLI0056,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,Carte
102403,2025-07-30,CLI0100,Enceinte SoundBox,Electronique,2,89,0.2,142.4,Bretagne,Magasin,Virement
102404,2025-07-26,CLI0247,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Auvergne-Rhone-Alpes,Web,PayPal
102406,2025-02-11,CLI0160,Livre - Data Science,Culture,2,35,0.0,70.0,Hauts-de-France,Magasin,Virement
102407,2025-10-02,CLI0278,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Mobile,Virement
102409,2025-08-08,CLI0005,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Hauts-de-France,Magasin,PayPal
102410,2025-02-21,CLI0260,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Nouvelle-Aquitaine,Mobile,PayPal
102412,2025-12-25,CLI0104,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Web,Cheque cadeau
102414,2025-12-24,CLI0308,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Magasin,Virement
102417,2025-11-05,CLI0233,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Nouvelle-Aquitaine,Web,Carte
102421,2025-04-26,CLI0247,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Magasin,Cheque cadeau
102422,2025-11-01,CLI0095,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Web,Carte
102423,2025-12-14,CLI0285,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
102424,2025-10-06,CLI0300,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Web,PayPal
102425,2025-11-09,CLI0090,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Magasin,PayPal
102426,2025-12-19,CLI0284,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Web,Carte
102427,2025-10-13,CLI0135,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,PayPal
102428,2025-08-26,CLI0057,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
102429,2025-03-20,CLI0191,T-shirt coton bio,Mode,1,25,0.2,20.0,Hauts-de-France,Magasin,Cheque cadeau
102430,2025-12-24,CLI0034,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Web,PayPal
102433,2025-09-01,CLI0220,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Magasin,PayPal
102435,2025-01-07,CLI0077,Aspirateur robot CleanBot,Maison,1,299,0.2,239.2,Auvergne-Rhone-Alpes,Web,Virement
102437,2025-11-26,CLI0300,Creme hydratante,Beaute,1,22,0.0,22.0,Auvergne-Rhone-Alpes,Magasin,Carte
102438,2025-11-02,CLI0340,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
102441,2025-07-07,CLI0256,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Web,Virement
102443,2025-09-17,CLI0248,Creme hydratante,Beaute,1,22,0.0,22.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
102444,2025-07-08,CLI0299,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Auvergne-Rhone-Alpes,Web,PayPal
102445,2025-10-19,CLI0121,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
102449,2025-05-26,CLI0282,Ordinateur portable UltraBook,Electronique,1,1099,0.1,989.1,Auvergne-Rhone-Alpes,Web,Virement
102450,2025-12-21,CLI0181,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Web,Cheque cadeau
102454,2025-10-31,CLI0255,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Occitanie,Mobile,Carte
102456,2025-01-30,CLI0039,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Mobile,Carte
102459,2025-08-10,CLI0037,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Magasin,PayPal
102460,2025-09-12,CLI0346,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Occitanie,Mobile,Virement
102467,2025-07-19,CLI0154,Cafetiere expresso,Maison,2,149,0.0,298.0,PACA,Mobile,Cheque cadeau
102470,2025-12-23,CLI0007,Creme hydratante,Beaute,1,22,0.1,19.8,Bretagne,Magasin,PayPal
102472,2025-01-12,CLI0371,Jean slim,Mode,3,59,0.0,177.0,Nouvelle-Aquitaine,Web,Cheque cadeau
102474,2025-11-28,CLI0044,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,PACA,Web,Cheque cadeau
102477,2025-09-28,CLI0231,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Web,PayPal
102479,2025-10-01,CLI0338,Set de couteaux ChefPro,Maison,1,69,0.1,62.1,Occitanie,Web,Cheque cadeau
102480,2025-08-24,CLI0386,Lampe LED design,Maison,2,39,0.1,70.2,PACA,Magasin,Virement
102481,2025-12-30,CLI0012,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Auvergne-Rhone-Alpes,Web,Virement
102486,2025-04-03,CLI0196,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Web,Cheque cadeau
102487,2025-05-14,CLI0056,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Mobile,Virement
102488,2025-03-26,CLI0054,T-shirt coton bio,Mode,1,25,0.2,20.0,Ile-de-France,Magasin,Cheque cadeau
102490,2025-08-12,CLI0198,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Web,Virement
102492,2025-05-30,CLI0030,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Web,PayPal
102493,2025-02-11,CLI0211,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Web,PayPal
102494,2025-09-08,CLI0245,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Nouvelle-Aquitaine,Web,PayPal
102496,2025-12-05,CLI0364,Creme hydratante,Beaute,1,22,0.0,22.0,Auvergne-Rhone-Alpes,Magasin,Virement
102502,2025-12-15,CLI0205,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Mobile,Cheque cadeau
102503,2025-05-02,CLI0295,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Web,Virement
102506,2025-05-16,CLI0365,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Magasin,PayPal
102509,2025-11-30,CLI0235,Lampe LED design,Maison,3,39,0.0,117.0,Bretagne,Web,Carte
102512,2025-04-12,CLI0081,Veste impermeable,Mode,2,79,0.1,142.2,Bretagne,Magasin,Virement
102514,2025-01-01,CLI0372,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Mobile,Carte
102516,2025-11-02,CLI0054,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,PACA,Mobile,Cheque cadeau
102517,2025-06-03,CLI0130,Jean slim,Mode,2,59,0.0,118.0,Hauts-de-France,Web,Cheque cadeau
102521,2025-01-25,CLI0382,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Web,Cheque cadeau
102522,2025-11-30,CLI0129,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Bretagne,Web,Virement
102523,2025-11-15,CLI0238,Creme hydratante,Beaute,1,22,0.0,22.0,Nouvelle-Aquitaine,Web,Carte
102524,2025-06-04,CLI0125,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Auvergne-Rhone-Alpes,Mobile,Virement
102526,2025-03-09,CLI0010,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Mobile,Carte
102527,2025-11-19,CLI0201,T-shirt coton bio,Mode,3,25,0.0,75.0,Ile-de-France,Magasin,Carte
102530,2025-09-26,CLI0366,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Magasin,PayPal
102531,2025-12-04,CLI0025,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Bretagne,Magasin,Carte
102532,2025-10-28,CLI0158,Casse-tete 1000 pieces,Culture,1,19,0.1,17.1,Ile-de-France,Magasin,Carte
102536,2025-07-22,CLI0123,Jean slim,Mode,2,59,0.0,118.0,Ile-de-France,Web,Cheque cadeau
102537,2025-01-26,CLI0008,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,PACA,Web,Carte
102541,2025-02-20,CLI0086,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Nouvelle-Aquitaine,Magasin,Carte
102543,2025-12-04,CLI0321,Jean slim,Mode,2,59,0.0,118.0,Hauts-de-France,Web,Cheque cadeau
102545,2025-10-16,CLI0110,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Occitanie,Mobile,PayPal
102546,2025-09-10,CLI0335,Aspirateur robot CleanBot,Maison,1,299,0.2,239.2,Ile-de-France,Mobile,PayPal
102547,2025-04-09,CLI0034,Veste impermeable,Mode,1,79,0.0,79.0,Bretagne,Magasin,Virement
102549,2025-10-21,CLI0393,Creme hydratante,Beaute,1,22,0.0,22.0,Ile-de-France,Magasin,PayPal
102550,2025-11-06,CLI0049,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Bretagne,Magasin,Cheque cadeau
102553,2025-11-24,CLI0171,T-shirt coton bio,Mode,1,25,0.1,22.5,Bretagne,Magasin,Virement
102556,2025-08-20,CLI0010,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Nouvelle-Aquitaine,Magasin,PayPal
102557,2025-05-14,CLI0361,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Auvergne-Rhone-Alpes,Web,Carte
102559,2025-12-18,CLI0125,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Web,Virement
102560,2025-12-09,CLI0104,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Nouvelle-Aquitaine,Web,Carte
102561,2025-04-13,CLI0372,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Bretagne,Mobile,PayPal
102562,2025-03-29,CLI0330,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Mobile,Virement
